,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,label
4799,15.5,232.3,230.1,433.4,15.5,234.3,232.5,genuine
1882,193.3,189.1,143.8,177.6,163.1,159.3,17.2,impersonator
3601,10.8,18.8,947.6999999999999,849.7,44.6,14.8,-0.1999999999999993,impersonator
2598,24.8,220.2,431.7,14.6,233.2,233.4,16.4,genuine
291,172.0,174.0,174.0,172.0,173.0,173.0,174.0,genuine
1178,184.0,185.8,176.7,157.4,163.0,186.7,166.7,impersonator
3137,24.9,28.599999999999998,792.5,427.1,40.0,24.200000000000003,10.400000000000002,impersonator
1737,17.7,588.4,210.7,17.1,18.1,17.8,16.9,genuine
4789,28.9,55.8,1728.9,25.2,14.2,634.8,20.2,genuine
375,168.1,173.2,166.7,157.8,142.2,148.4,166.6,impersonator
3040,164.0,183.0,157.0,172.0,3.0,168.0,339.0,genuine
3789,31.4,145.7,-15.1,152.1,86.2,78.4,55.1,impersonator
4090,185.4,198.3,139.3,177.6,188.6,188.9,154.5,impersonator
2745,164.0,169.0,167.0,167.0,166.0,167.0,168.0,genuine
1990,140.5,167.4,179.1,166.2,165.3,178.5,160.0,impersonator
3296,168.0,171.0,168.0,172.0,170.0,171.0,165.0,genuine
883,170.0,174.0,174.0,173.0,172.0,174.0,175.0,genuine
2147,840.3,5.800000000000001,27.299999999999997,25.2,19.5,169.6,243.29999999999998,impersonator
4444,177.2,144.3,184.9,15.8,169.0,343.0,157.1,impersonator
1730,13.9,21.8,126.2,17.2,48.8,90.6,48.3,genuine
4953,14.7,230.2,231.7,233.5,16.2,216.5,616.9,genuine
2819,168.0,172.0,171.0,170.0,170.0,170.0,167.0,genuine
2893,421.8,49.7,251.0,211.0,440.20000000000005,25.200000000000003,237.1,impersonator
654,37.0,36.8,1199.0,561.8000000000001,22.6,29.5,-3.599999999999998,impersonator
3761,5.0,4.899999999999999,1565.9,31.3,40.9,17.8,31.1,impersonator
3050,59.0,111.7,63.7,25.2,106.69999999999999,5.600000000000001,22.799999999999997,impersonator
4898,164.0,166.0,168.0,167.0,169.0,166.0,168.0,genuine
4738,170.0,171.0,174.0,171.0,171.0,172.0,172.0,genuine
4427,5.300000000000001,-5.100000000000001,5.999999999999998,1172.1,13.1,1.6999999999999993,41.4,impersonator
4125,3.5,32.8,979.5,428.7,3.0,650.3,19.7,impersonator
4375,216.70000000000002,212.70000000000002,230.5,8.899999999999999,239.2,392.9,411.7,impersonator
4411,185.0,191.1,153.1,193.4,165.2,158.4,146.4,impersonator
4,146.7,185.4,195.8,151.7,150.2,152.2,151.6,impersonator
3805,16.0,17.4,18.5,18.7,1787.6,16.7,18.9,genuine
4527,190.0,176.5,176.8,144.8,158.6,194.8,185.8,impersonator
555,13.4,16.3,782.0,15.9,616.4,14.6,17.1,genuine
3816,32.4,19.6,989.9,414.1,7.099999999999998,44.7,28.6,impersonator
3607,0.40000000000000036,2.6000000000000014,759.3000000000001,220.5,22.3,41.6,1.6000000000000014,impersonator
2650,34.8,455.2,28.2,-3.5,193.5,192.9,177.0,impersonator
1407,166.0,168.0,167.0,168.0,166.0,167.0,166.0,genuine
3496,167.0,171.0,170.0,171.0,171.0,171.0,165.0,genuine
3138,166.0,168.0,167.0,167.0,169.0,167.0,168.0,genuine
1362,217.7,239.70000000000002,218.2,238.0,213.6,217.0,246.5,impersonator
4211,188.0,148.6,160.0,182.7,150.8,152.4,191.9,impersonator
2240,146.6,172.9,162.8,174.7,189.4,186.2,168.9,impersonator
4363,161.6,170.0,152.4,178.7,160.7,184.3,177.9,impersonator
1483,23.3,17.6,115.5,1048.7,20.1,20.5,20.7,genuine
2132,148.9,186.5,184.8,149.5,167.3,23.1,175.3,impersonator
3988,226.3,253.8,445.2,48.7,239.1,440.6,-7.0,impersonator
1986,222.0,219.70000000000002,211.0,237.0,456.5,3.799999999999999,248.9,impersonator
3491,15.8,20.4,1386.3,22.0,15.3,423.4,15.6,genuine
2056,165.0,191.0,154.0,170.0,170.0,12.0,167.0,genuine
1985,165.0,168.0,167.0,167.0,166.0,167.0,168.0,genuine
788,172.7,193.0,165.5,168.6,-6.6,186.3,322.0,impersonator
1293,21.7,1576.6,22.9,16.4,17.5,19.1,18.6,genuine
3995,164.0,175.0,157.0,169.0,171.0,9.0,167.0,genuine
4080,216.9,211.29999999999998,470.0,55.6,240.70000000000002,450.3,0.3000000000000007,impersonator
206,16.6,19.7,391.5,199.6,21.6,16.7,19.7,genuine
4679,170.0,173.0,175.0,171.0,171.0,173.0,174.0,genuine
2423,1007.9,1482.4,19.8,20.2,20.8,19.2,15.7,genuine
4633,17.9,17.8,1169.9,627.1,17.5,16.1,18.0,genuine
2324,230.1,233.4,233.1,433.4,16.6,233.1,233.2,genuine
3841,154.2,181.7,148.2,180.0,150.2,189.7,169.5,impersonator
2366,166.0,167.0,169.0,166.0,168.0,167.0,166.0,genuine
4519,142.9,310.2,156.2,167.1,20.2,147.6,28.8,impersonator
4873,180.0,182.0,147.0,170.0,182.0,17.0,317.0,genuine
760,1.0,0.29999999999999893,345.7,1463.8000000000002,1.9000000000000004,16.3,12.899999999999999,impersonator
2694,16.1,16.1,17.9,17.4,17.5,16.8,86.5,genuine
3834,164.0,171.0,166.0,168.0,169.0,168.0,167.0,genuine
1870,15.3,17.0,41.9,54.3,1267.8,17.5,18.4,genuine
3199,223.0,194.60000000000002,435.1,240.10000000000002,222.3,430.3,12.0,impersonator
766,171.0,172.0,175.0,174.0,174.0,173.0,174.0,genuine
703,171.0,172.0,173.0,173.0,174.0,173.0,171.0,genuine
1333,25.400000000000002,-6.800000000000001,774.1,838.5,-6.300000000000001,43.900000000000006,41.9,impersonator
3040,183.3,193.7,167.3,181.3,26.8,171.6,324.3,impersonator
4567,14.6,22.5,1360.2,629.1,19.3,30.8,16.8,genuine
3858,230.6,16.0,218.3,216.9,198.6,635.0,15.9,genuine
2915,-8.2,12.0,963.9,20.400000000000002,865.0,27.4,28.7,impersonator
4189,232.3,394.79999999999995,239.70000000000002,243.3,434.5,16.9,244.5,impersonator
3760,188.0,186.9,150.2,187.9,191.0,155.4,151.8,impersonator
3962,16.6,19.4,16.4,20.8,49.9,38.3,95.9,genuine
3243,398.40000000000003,236.1,-5.0,238.7,414.1,228.7,455.8,impersonator
4855,17.2,19.1,971.7,633.2,19.9,16.9,19.3,genuine
1089,165.0,166.0,166.0,167.0,166.0,165.0,166.0,genuine
1404,166.0,167.0,166.0,2.0,164.0,4.0,329.0,genuine
54,172.0,173.0,172.0,173.0,173.0,171.0,174.0,genuine
4106,165.0,169.0,166.0,167.0,169.0,167.0,169.0,genuine
2498,165.0,169.0,169.0,168.0,169.0,166.0,167.0,genuine
4497,148.2,169.5,156.6,170.7,173.0,192.0,160.6,impersonator
1019,1202.8,16.2,18.8,18.3,19.4,17.6,56.7,genuine
2936,13.2,235.5,232.9,450.3,30.3,233.2,234.1,genuine
886,16.8,13.4,18.8,1603.8,15.3,16.5,621.6,genuine
3070,160.4,179.0,156.1,178.7,168.9,174.1,152.6,impersonator
4531,1.9000000000000004,217.70000000000002,249.7,213.7,423.90000000000003,25.8,211.7,impersonator
3290,164.0,167.0,165.0,169.0,167.0,169.0,168.0,genuine
237,161.7,173.3,169.0,185.2,179.5,159.1,164.6,impersonator
3846,164.0,169.0,167.0,167.0,166.0,167.0,166.0,genuine
2193,233.4,249.5,462.2,17.299999999999997,256.0,223.8,229.9,impersonator
4727,11.9,18.9,20.1,89.5,19.5,75.9,98.2,genuine
812,158.7,195.3,171.2,192.9,171.1,159.9,166.9,impersonator
3466,163.0,168.0,170.0,13.0,152.0,334.0,167.0,genuine
645,172.0,173.0,174.0,175.0,174.0,173.0,175.0,genuine
1368,167.0,172.0,169.0,170.0,172.0,171.0,166.0,genuine
906,166.0,169.0,168.0,8.0,158.0,334.0,167.0,genuine
4395,165.0,186.0,157.0,169.0,172.0,15.0,166.0,genuine
4863,230.29999999999998,458.7,51.5,254.6,253.2,459.3,21.4,impersonator
45,248.8,464.5,28.7,235.9,213.6,453.0,-6.800000000000001,impersonator
145,167.0,172.0,171.0,173.0,169.0,170.0,166.0,genuine
995,168.0,188.0,157.0,172.0,170.0,169.0,168.0,genuine
1612,144.4,179.6,135.0,154.6,27.4,160.5,356.7,impersonator
2704,36.6,23.400000000000002,1181.5,613.3,28.6,-0.5,23.4,impersonator
4359,162.9,177.3,152.5,30.9,162.3,348.5,144.3,impersonator
4973,16.2,15.6,1610.5,15.2,18.1,17.5,17.7,genuine
763,16.1,13.3,1397.1,20.3,15.8,17.7,414.8,genuine
819,20.3,11.0,15.7,18.2,745.3,1048.0,16.3,genuine
2392,229.8,232.7,233.2,450.4,32.5,233.6,450.4,genuine
4830,152.0,177.3,171.2,195.0,190.8,161.5,170.9,impersonator
1192,154.3,182.8,182.8,173.8,177.9,186.8,188.4,impersonator
4486,171.0,173.0,173.0,175.0,172.0,173.0,174.0,genuine
1724,174.2,182.6,175.2,166.5,148.4,193.4,184.4,impersonator
285,6.6000000000000005,345.3,840.0,29.5,-4.200000000000003,29.1,36.1,impersonator
1734,166.0,170.0,171.0,171.0,169.0,172.0,167.0,genuine
1081,241.29999999999998,224.70000000000002,456.29999999999995,44.6,237.4,233.70000000000002,426.7,impersonator
4004,16.4,17.6,1002.6,16.1,15.9,17.1,17.0,genuine
2103,194.8,153.8,160.3,184.6,183.9,164.4,179.7,impersonator
776,163.0,167.0,168.0,167.0,169.0,167.0,168.0,genuine
2292,12.7,234.8,233.3,232.8,450.2,16.6,232.8,genuine
3526,14.4,15.7,17.1,150.0,1261.6,16.1,17.3,genuine
912,143.5,156.4,151.6,166.7,152.5,157.7,169.2,impersonator
1899,17.6,16.2,1446.3,21.7,12.2,17.8,18.5,genuine
1208,166.0,168.0,167.0,169.0,166.0,168.0,167.0,genuine
682,86.7,42.099999999999994,28.7,125.4,-7.1,44.900000000000006,172.9,impersonator
1713,181.7,169.6,195.5,182.4,192.5,153.0,177.2,impersonator
930,167.0,167.0,166.0,168.0,167.0,167.0,168.0,genuine
148,14.4,15.8,149.4,846.5,16.7,17.5,16.1,genuine
4402,19.6,25.3,16.7,956.1,627.4,20.5,20.7,genuine
124,163.4,154.0,191.4,168.3,155.7,173.1,181.0,impersonator
4286,165.0,167.0,168.0,167.0,166.0,165.0,167.0,genuine
4900,146.5,155.2,185.7,21.5,148.5,310.8,159.5,impersonator
4035,169.0,172.0,169.0,171.0,172.0,171.0,165.0,genuine
203,230.3,433.4,16.4,233.1,433.7,16.0,233.3,genuine
3723,0.1999999999999993,4.5,199.0,219.5,200.2,435.20000000000005,249.0,impersonator
3697,180.2,1.0999999999999996,151.3,313.5,144.6,190.1,4.2,impersonator
2186,165.0,168.0,167.0,167.0,169.0,165.0,166.0,genuine
2809,240.4,225.5,427.0,19.2,214.89999999999998,232.79999999999998,463.7,impersonator
4599,167.0,171.0,169.0,171.0,170.0,171.0,168.0,genuine
4115,165.0,167.0,167.0,168.0,169.0,166.0,168.0,genuine
2001,16.7,16.1,18.8,966.0,18.3,18.0,18.0,genuine
3599,35.3,40.2,788.5,191.3,1.8999999999999986,33.900000000000006,619.7,impersonator
3343,16.6,20.5,954.5,625.3,19.6,23.7,21.7,genuine
2440,171.4,212.8,-6.100000000000001,141.1,330.5,169.7,182.7,impersonator
1769,166.0,173.0,168.0,171.0,171.0,170.0,167.0,genuine
3875,18.8,16.2,18.1,22.7,946.6,19.4,17.0,genuine
2157,18.8,22.5,114.6,1056.9,21.2,24.0,20.2,genuine
2010,26.299999999999997,15.1,1428.8,16.599999999999998,10.4,20.8,193.5,impersonator
1383,202.5,245.5,241.7,449.59999999999997,24.900000000000002,236.6,230.4,impersonator
3993,13.6,16.2,817.9,14.6,16.2,16.5,17.0,genuine
3299,176.1,170.4,156.5,176.9,183.7,163.3,177.7,impersonator
2307,10.1,2320.0,-3.599999999999998,5.699999999999999,-2.0,5.999999999999998,36.0,impersonator
2599,23.4,20.5,575.2,422.0,18.0,18.3,19.1,genuine
3855,138.6,177.7,133.5,149.6,153.3,146.8,153.9,impersonator
4667,231.79999999999998,441.8,-0.5999999999999979,243.39999999999998,228.4,440.2,22.1,impersonator
4741,17.1,748.9,16.9,610.3,16.5,16.9,17.2,genuine
774,157.2,151.6,187.8,179.0,163.6,175.4,173.6,impersonator
1117,170.0,175.0,174.0,174.0,171.0,173.0,173.0,genuine
414,154.0,335.0,168.0,168.0,5.0,163.0,4.0,genuine
2405,213.1,416.5,233.1,433.6,16.8,233.1,16.3,genuine
2359,188.4,166.4,189.8,190.6,150.7,176.4,195.1,impersonator
2801,176.7,166.9,144.1,183.0,156.9,149.9,156.3,impersonator
672,2499.9,7.1,5.6,43.9,18.0,-4.5,14.000000000000002,impersonator
2879,330.0,6.0,324.0,333.0,167.0,167.0,167.0,genuine
1742,76.6,70.3,44.900000000000006,50.2,110.6,60.2,28.2,impersonator
231,37.6,16.4,782.9,232.8,1.1999999999999993,23.4,1055.6,impersonator
4627,210.1,225.5,256.0,223.2,213.8,464.2,-8.8,impersonator
4930,9.700000000000001,6.899999999999999,356.4,836.6,35.1,25.599999999999998,24.0,impersonator
4587,184.0,189.3,159.1,177.2,172.9,175.6,187.9,impersonator
71,14.8,20.4,18.1,962.6,18.7,19.4,19.1,genuine
4186,10.9,48.4,23.0,140.2,56.1,95.4,68.6,genuine
2163,188.7,167.9,-13.8,183.5,8.8,292.3,317.6,impersonator
241,14.9,17.9,1383.9,14.7,16.8,18.7,843.1,genuine
2298,6.4,251.0,217.0,240.2,27.6,230.0,184.4,impersonator
595,29.5,745.6,36.2,407.9,23.0,2.5,20.6,impersonator
1005,169.0,188.0,9.0,150.0,349.0,167.0,166.0,genuine
2069,144.8,174.3,24.0,162.6,329.5,153.3,185.7,impersonator
3153,170.0,171.0,169.0,180.0,163.0,170.0,169.0,genuine
2448,16.0,1378.6,203.6,15.6,17.7,17.9,17.9,genuine
2266,403.9,222.6,244.4,2.1000000000000014,215.0,406.2,449.5,impersonator
4247,10.8,431.09999999999997,-8.299999999999997,220.8,235.9,238.8,250.3,impersonator
3564,164.0,167.0,169.0,165.0,166.0,167.0,165.0,genuine
4892,154.2,168.5,165.7,189.8,172.5,157.2,159.2,impersonator
4683,22.4,215.9,244.70000000000002,442.70000000000005,8.0,219.8,224.0,impersonator
1926,26.5,243.2,224.1,446.3,-0.5,231.2,428.59999999999997,impersonator
1681,173.0,173.0,174.0,174.0,172.0,174.0,174.0,genuine
334,229.9,232.5,433.2,15.2,233.1,232.9,233.2,genuine
4460,230.4,230.4,433.4,16.5,233.3,233.2,433.1,genuine
3348,170.0,172.0,174.0,172.0,173.0,173.0,175.0,genuine
993,167.0,173.0,169.0,173.0,170.0,171.0,167.0,genuine
4080,230.3,229.1,449.6,31.5,233.9,449.6,15.5,genuine
1730,13.4,2.1999999999999993,109.7,37.8,24.499999999999996,95.89999999999999,58.599999999999994,impersonator
2128,14.6,231.9,230.2,433.3,16.4,233.2,233.3,genuine
2407,203.6,192.0,151.8,191.3,170.8,37.4,183.2,impersonator
1913,164.0,181.0,157.0,169.0,8.0,168.0,333.0,genuine
662,6.0,159.0,4.0,327.0,11.0,322.0,335.0,genuine
4029,146.1,172.3,143.6,185.6,173.7,176.7,147.9,impersonator
4693,168.0,172.0,169.0,172.0,171.0,171.0,166.0,genuine
3433,186.6,183.9,165.4,164.9,144.6,186.6,141.3,impersonator
3974,1.200000000000001,223.4,226.0,245.4,243.8,456.3,39.8,impersonator
1520,17.3,1371.9,206.0,17.2,18.6,19.1,20.4,genuine
297,18.7,16.9,782.1,641.6,21.0,18.7,19.1,genuine
2061,164.0,168.0,168.0,6.0,161.0,333.0,165.0,genuine
368,227.7,231.1,451.2,31.7,234.1,237.9,444.6,genuine
3625,1014.4000000000001,420.3,37.6,6.5,4.199999999999999,19.9,39.2,impersonator
3048,210.5,234.4,410.59999999999997,14.8,214.9,231.8,251.5,impersonator
3345,165.0,165.0,169.0,167.0,165.0,166.0,166.0,genuine
4777,15.3,15.0,17.4,17.4,1403.2,15.4,16.7,genuine
4132,231.8,201.6,10.3,226.5,214.70000000000002,221.5,199.79999999999998,impersonator
4145,165.0,168.0,166.0,3.0,165.0,3.0,326.0,genuine
1042,223.9,237.7,217.6,222.1,434.59999999999997,21.3,245.1,impersonator
1333,18.1,14.2,761.4,841.2,18.4,20.8,17.0,genuine
121,168.0,172.0,169.0,170.0,170.0,170.0,167.0,genuine
737,15.2,20.7,590.8,408.6,16.5,16.6,17.2,genuine
3500,331.0,189.0,149.0,169.0,169.0,169.0,171.0,genuine
3839,21.4,223.3,207.5,199.20000000000002,419.9,2.9000000000000004,221.2,impersonator
487,171.0,173.0,174.0,172.0,174.0,174.0,173.0,genuine
2005,15.9,16.4,1756.3,38.1,18.9,17.8,16.4,genuine
1631,165.0,190.0,155.0,173.0,168.0,170.0,168.0,genuine
1226,209.5,232.7,233.7,233.3,449.8,17.0,232.7,genuine
1591,430.0,15.5,233.2,433.8,15.6,233.7,16.1,genuine
4375,225.4,231.4,233.6,16.2,216.7,416.5,432.9,genuine
857,167.7,166.6,143.0,186.3,183.3,184.9,171.0,impersonator
2031,167.0,174.8,169.8,166.2,147.7,178.7,173.5,impersonator
258,14.5,16.2,17.8,15.9,1167.3,15.5,18.3,genuine
4638,17.3,446.3,11.6,233.0,232.4,433.7,16.3,genuine
2811,431.6,16.0,232.7,233.2,433.2,16.9,233.2,genuine
2783,228.3,13.0,233.3,199.3,417.7,232.3,450.8,genuine
4327,31.0,33.0,345.59999999999997,1488.8,-4.899999999999999,13.599999999999998,13.400000000000002,impersonator
328,252.0,229.2,257.3,216.1,463.70000000000005,12.9,251.9,impersonator
4366,414.0,227.0,433.3,16.5,433.3,16.5,233.7,genuine
1833,-6.5,46.5,1369.7,628.5,3.6999999999999993,223.4,36.4,impersonator
3456,26.9,-0.10000000000000142,5.300000000000001,968.8000000000001,19.599999999999998,0.0,28.0,impersonator
1140,146.4,146.0,176.4,161.1,146.2,153.8,153.6,impersonator
2601,35.2,28.7,1451.8,28.1,20.6,-5.5,12.200000000000001,impersonator
437,3.4000000000000004,6.699999999999999,1376.5,222.5,-6.600000000000001,25.6,3.0000000000000018,impersonator
2261,192.9,183.1,186.6,160.6,154.5,150.5,153.9,impersonator
3045,168.6,217.8,126.9,186.5,167.4,-5.5,166.4,impersonator
18,1387.3999999999999,18.3,-7.5,28.7,-8.3,3.3000000000000007,-2.799999999999997,impersonator
4888,17.9,18.3,20.1,20.7,1131.6,18.6,20.0,genuine
3889,154.5,190.2,162.5,181.9,171.2,145.8,188.4,impersonator
2646,14.700000000000001,1.1000000000000014,574.9,398.5,-2.6999999999999993,40.0,31.5,impersonator
2122,165.0,166.0,166.0,168.0,169.0,167.0,168.0,genuine
4993,9.0,323.0,330.0,7.0,493.0,15.0,16.0,genuine
1472,34.8,87.6,1679.4,20.1,21.3,21.1,20.6,genuine
997,2.1999999999999993,42.3,767.7,184.2,3.6999999999999993,22.599999999999998,846.3000000000001,impersonator
1980,27.9,20.8,17.8,1.0,1138.9,33.900000000000006,1052.8,impersonator
2238,164.0,170.0,167.0,164.0,167.0,168.0,167.0,genuine
4090,163.0,187.0,156.0,171.0,170.0,168.0,169.0,genuine
4909,167.0,167.0,170.0,12.0,156.0,332.0,168.0,genuine
2024,18.1,74.1,71.7,47.7,96.3,63.9,12.0,genuine
3217,183.1,178.7,149.0,171.4,189.8,168.0,151.8,impersonator
2658,169.0,169.0,171.0,170.0,171.0,172.0,167.0,genuine
4102,229.9,232.8,452.4,16.0,233.6,233.3,450.9,genuine
80,20.3,19.1,19.2,969.9,417.8,22.9,19.0,genuine
3010,164.7,166.2,191.8,183.6,187.4,189.8,177.2,impersonator
3682,145.1,168.3,177.8,149.8,161.3,197.5,187.8,impersonator
1270,430.1,16.7,232.7,232.9,233.4,433.2,17.0,genuine
628,35.5,1080.6,1458.4,24.6,19.3,15.0,23.7,impersonator
488,155.0,150.1,182.1,172.1,153.5,189.3,171.6,impersonator
674,189.0,175.4,155.8,189.0,146.8,153.7,162.6,impersonator
365,166.0,167.0,168.0,165.0,166.0,167.0,167.0,genuine
1055,14.5,21.5,976.6,630.6,20.4,15.9,19.7,genuine
1710,596.7,617.4,20.8,16.1,19.0,18.6,21.0,genuine
4220,156.0,334.0,167.0,166.0,167.0,168.0,167.0,genuine
1184,170.8,184.1,154.4,144.6,180.3,167.6,34.7,impersonator
1843,76.2,120.6,92.5,103.4,39.5,2036.8,24.4,genuine
2643,164.0,168.0,168.0,168.0,168.0,169.0,168.0,genuine
1861,172.0,174.0,174.0,173.0,173.0,173.0,171.0,genuine
1772,13.5,1008.3,17.6,14.0,16.9,17.7,15.4,genuine
2227,-1.4000000000000004,21.9,146.4,813.9000000000001,-3.3000000000000007,29.299999999999997,580.5,impersonator
4579,18.0,-3.8000000000000007,790.6,613.6,1.0,5.5,23.7,impersonator
2802,173.4,157.8,171.6,159.5,173.3,146.5,190.0,impersonator
823,246.20000000000002,188.70000000000002,244.6,247.7,457.5,27.3,242.70000000000002,impersonator
666,16.8,26.5,1159.6,420.8,15.2,19.0,18.7,genuine
3287,230.3,433.4,16.4,233.2,16.3,216.6,200.0,genuine
1736,173.0,174.0,175.0,173.0,174.0,174.0,175.0,genuine
4336,172.0,174.0,173.0,174.0,173.0,173.0,173.0,genuine
660,20.8,17.5,1602.0,16.5,21.4,19.5,22.4,genuine
2416,167.0,172.0,169.0,173.0,171.0,172.0,166.0,genuine
4163,439.2,-5.500000000000002,245.0,229.79999999999998,38.0,198.5,209.29999999999998,impersonator
2388,163.0,169.0,8.0,159.0,332.0,169.0,167.0,genuine
2904,220.3,427.20000000000005,3.3999999999999986,231.29999999999998,426.6,20.1,217.20000000000002,impersonator
2077,141.0,182.9,153.7,151.4,158.8,191.4,157.3,impersonator
1712,191.7,169.9,176.8,147.6,193.1,185.9,167.4,impersonator
452,170.0,173.0,173.0,171.0,173.0,175.0,173.0,genuine
53,238.1,190.9,179.60000000000002,215.39999999999998,436.40000000000003,213.89999999999998,255.0,impersonator
1397,228.0,233.0,233.0,200.0,233.3,233.5,433.3,genuine
2600,171.0,172.0,174.0,174.0,172.0,173.0,174.0,genuine
1051,11.5,1379.8999999999999,-3.8999999999999986,11.5,21.8,36.1,32.0,impersonator
3575,230.1,477.7,34.4,256.6,217.8,462.0,6.9,impersonator
4776,172.8,197.6,156.0,165.5,172.8,174.0,156.0,impersonator
20,163.0,178.0,159.0,170.0,170.0,170.0,170.0,genuine
4301,216.4,436.3,7.5,221.1,198.8,611.9000000000001,31.8,impersonator
2258,17.7,18.7,1208.4,17.5,15.3,18.5,18.1,genuine
698,172.0,174.0,175.0,174.0,172.0,172.0,175.0,genuine
728,175.3,170.4,149.2,-4.600000000000001,166.7,321.1,181.3,impersonator
2246,1195.4,16.0,15.1,16.5,16.6,16.5,16.5,genuine
2305,20.8,16.1,32.9,1139.0,628.6,20.6,20.3,genuine
205,165.0,171.0,172.0,167.0,168.0,169.0,169.0,genuine
1801,168.0,173.0,168.0,171.0,170.0,170.0,165.0,genuine
4701,160.4,177.7,139.5,155.2,170.9,188.5,145.1,impersonator
1973,26.400000000000002,9.399999999999999,971.7,650.6,15.1,26.2,20.799999999999997,impersonator
4338,164.0,188.0,154.0,170.0,171.0,169.0,170.0,genuine
2912,15.7,-5.699999999999999,757.0,1023.0999999999999,14.6,0.3999999999999986,42.3,impersonator
2713,168.0,175.0,346.0,11.0,175.0,345.0,11.0,genuine
1853,25.6,8.8,376.59999999999997,19.099999999999998,0.8000000000000007,28.5,35.8,impersonator
2107,28.1,6.100000000000001,26.5,72.2,1107.7,9.9,17.900000000000002,impersonator
4422,50.5,373.1,18.8,73.7,82.2,34.4,2536.4,genuine
361,242.4,433.6,1.5999999999999979,223.1,257.8,211.2,409.5,impersonator
3203,13.8,232.8,12.5,216.1,216.4,200.1,633.9,genuine
1154,14.5,18.5,21.2,17.1,586.4,17.9,17.9,genuine
1506,171.0,172.0,176.0,172.0,174.0,172.0,175.0,genuine
3895,151.4,163.2,141.5,191.1,161.6,146.7,153.1,impersonator
1486,30.700000000000003,227.6,238.3,255.0,467.8,40.3,249.1,impersonator
4335,449.3,44.4,210.6,232.60000000000002,446.7,-0.6000000000000014,210.9,impersonator
4832,22.3,18.2,799.1,21.2,17.4,19.7,19.5,genuine
1761,24.0,415.3,37.2,224.0,39.3,198.20000000000002,198.70000000000002,impersonator
1627,166.0,172.0,169.0,170.0,173.0,171.0,165.0,genuine
1501,249.1,41.2,241.3,179.0,412.4,227.3,458.90000000000003,impersonator
4175,17.0,19.0,64.9,1910.0,19.8,19.5,19.0,genuine
4100,24.299999999999997,37.0,1401.6,35.7,16.5,22.4,8.100000000000001,impersonator
2803,444.1,30.0,234.9,230.5,436.3,14.8,239.4,genuine
3202,190.1,153.9,154.8,159.0,193.3,179.7,182.4,impersonator
4339,169.0,172.0,175.0,174.0,173.0,175.0,173.0,genuine
4453,1205.3,14.9,17.0,17.4,17.9,18.0,17.8,genuine
522,141.4,217.9,164.4,148.2,185.4,148.7,186.8,impersonator
1724,167.0,174.0,167.0,171.0,173.0,171.0,165.0,genuine
2821,164.0,346.0,156.0,170.0,171.0,170.0,168.0,genuine
1130,-3.4000000000000004,45.8,104.7,17.1,80.3,13.700000000000003,98.5,impersonator
192,179.9,152.4,150.6,160.3,186.0,163.7,148.8,impersonator
1732,4.699999999999999,22.200000000000003,759.5,426.09999999999997,16.3,34.2,9.0,impersonator
212,-9.6,4.700000000000001,1388.4,47.4,37.0,11.000000000000002,16.9,impersonator
1646,34.3,0.3000000000000007,154.8,1061.6000000000001,5.4,36.0,1015.4,impersonator
2101,33.9,223.6,407.9,-0.5999999999999979,257.0,253.2,432.5,impersonator
898,614.1,1473.3999999999999,15.200000000000001,21.200000000000003,33.6,24.2,97.7,impersonator
4453,1198.6,1.8000000000000007,38.6,39.2,23.0,42.6,27.8,impersonator
1137,172.0,174.0,174.0,173.0,174.0,172.0,174.0,genuine
2281,169.0,173.0,173.0,172.0,173.0,173.0,174.0,genuine
3567,56.8,98.3,14.7,116.0,64.1,36.4,63.3,genuine
377,155.0,332.0,169.0,168.0,166.0,167.0,167.0,genuine
