,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,label
1888,14.5,1379.3,202.8,16.0,17.2,17.1,17.2,genuine
3598,164.0,168.0,165.0,166.0,167.0,168.0,166.0,genuine
1114,84.6,59.8,52.3,111.7,31.2,68.5,99.8,genuine
2117,308.6,215.3,139.3,152.5,189.1,190.9,191.9,impersonator
172,13.8,991.6,623.8,12.4,221.7,15.1,17.2,genuine
3202,191.4,158.6,177.8,156.5,163.5,173.0,181.1,impersonator
345,174.4,187.0,159.1,186.7,156.0,155.3,156.5,impersonator
2314,50.9,579.7,18.1,18.6,63.6,95.4,12.1,genuine
2973,19.8,19.6,19.6,1156.5,21.5,23.1,26.0,genuine
242,18.5,6.899999999999999,-8.600000000000001,52.900000000000006,14.100000000000001,76.69999999999999,39.9,impersonator
1293,11.200000000000001,422.29999999999995,22.6,29.200000000000003,102.2,34.2,20.0,impersonator
3330,17.8,18.2,19.4,1590.1,17.3,20.4,19.8,genuine
1930,71.2,74.0,44.9,205.1,132.20000000000002,120.5,74.5,impersonator
1866,3.0,34.0,327.7,1502.0,3.900000000000002,2.6000000000000014,31.4,impersonator
1222,67.89999999999999,254.9,35.3,52.9,64.3,36.4,56.7,impersonator
833,142.7,164.4,183.0,190.3,185.1,153.5,170.9,impersonator
2653,432.1,15.6,230.6,233.2,433.3,16.8,432.9,genuine
715,-3.700000000000001,4.100000000000001,35.5,17.900000000000002,81.1,11.0,118.5,impersonator
465,165.0,167.0,167.0,168.0,167.0,166.0,167.0,genuine
2529,15.7,16.4,19.0,19.4,762.3,18.5,18.8,genuine
106,165.0,168.0,167.0,167.0,166.0,167.0,168.0,genuine
4336,229.0,239.20000000000002,237.8,430.4,9.4,244.7,410.1,impersonator
3549,149.2,148.6,145.2,184.3,147.6,191.7,155.8,impersonator
2226,447.8,27.9,15.1,234.6,199.7,216.8,199.7,genuine
2203,153.5,163.5,150.7,174.3,181.7,141.4,177.8,impersonator
3218,41.9,1570.8000000000002,34.0,-6.300000000000001,17.0,-3.6999999999999993,0.40000000000000213,impersonator
3244,165.0,166.0,166.0,166.0,167.0,168.0,167.0,genuine
2749,12.100000000000001,34.5,1398.4,29.4,1.5999999999999979,-0.29999999999999716,28.400000000000002,impersonator
1616,71.8,119.5,88.8,31.4,167.8,1895.2,15.9,genuine
2256,233.20000000000002,467.5,-6.700000000000003,223.89999999999998,253.7,237.3,432.2,impersonator
1545,151.7,166.3,174.6,178.2,186.2,188.3,166.5,impersonator
3090,17.1,20.7,1171.8,624.1,25.4,18.3,18.6,genuine
1859,166.0,174.0,171.0,170.0,171.0,171.0,165.0,genuine
3057,172.0,171.0,173.0,175.0,172.0,174.0,172.0,genuine
4229,28.9,26.6,24.1,-5.600000000000001,965.2,12.1,30.9,impersonator
973,612.9,436.79999999999995,27.2,17.5,-0.3999999999999986,19.4,11.200000000000001,impersonator
3311,12.700000000000001,953.2,34.599999999999994,-4.0,23.2,-2.3999999999999986,24.0,impersonator
2948,183.3,185.8,163.0,152.1,168.4,186.2,154.7,impersonator
840,155.3,162.1,184.2,155.3,170.2,146.4,188.3,impersonator
1795,22.299999999999997,39.8,16.099999999999998,982.3000000000001,22.3,22.099999999999998,-2.1999999999999993,impersonator
3460,11.7,2747.3,19.3,13.8,28.0,62.7,88.6,genuine
2754,24.6,542.6,16.6,54.6,1619.5,16.1,16.1,genuine
643,31.8,630.5,17.7,17.9,39.2,55.4,2422.3,genuine
347,28.9,11.6,37.0,1356.1,23.1,20.0,-4.0,impersonator
848,41.2,-0.1999999999999993,228.0,200.29999999999998,219.5,423.20000000000005,426.70000000000005,impersonator
4309,163.0,180.0,157.0,172.0,168.0,171.0,171.0,genuine
3054,165.2,183.9,159.2,145.2,180.7,152.7,145.5,impersonator
3420,172.0,172.0,177.0,171.0,173.0,174.0,173.0,genuine
2008,34.0,84.2,28.3,52.4,168.3,21.9,78.0,impersonator
853,241.7,417.59999999999997,4.799999999999999,253.2,429.70000000000005,29.2,429.3,impersonator
2079,18.7,18.5,1008.6,22.7,16.4,17.3,18.3,genuine
157,164.0,186.0,156.0,170.0,170.0,171.0,169.0,genuine
1425,415.7,229.7,233.3,433.2,16.8,433.1,16.4,genuine
1230,19.5,1874.7,29.5,64.6,94.9,83.10000000000001,31.9,impersonator
1913,2492.1,-8.1,20.0,23.799999999999997,13.799999999999999,2.8000000000000007,26.2,impersonator
1216,196.5,215.7,416.8,433.3,16.4,433.6,16.4,genuine
1969,161.5,169.4,327.4,30.7,152.0,171.0,158.5,impersonator
1634,164.0,185.0,149.0,171.0,170.0,170.0,169.0,genuine
2643,167.0,171.0,168.0,171.0,172.0,173.0,167.0,genuine
2911,164.2,185.3,33.1,168.6,351.8,142.8,158.7,impersonator
1009,227.8,231.2,217.8,232.8,231.7,451.5,15.2,genuine
4097,234.0,243.4,233.1,418.3,26.7,212.8,241.5,impersonator
1730,22.3,15.7,962.4,632.3,21.4,16.4,16.7,genuine
3143,223.7,232.9,232.8,233.1,433.5,16.9,232.5,genuine
1125,196.0,158.8,170.1,162.0,151.7,191.4,157.9,impersonator
3994,213.4,198.5,216.5,634.8,15.4,233.4,15.0,genuine
1588,428.8,16.4,232.3,233.3,433.4,16.7,233.0,genuine
1077,88.9,897.1,17.0,17.4,17.8,17.1,2468.0,genuine
4067,33.2,8.2,73.60000000000001,17.2,73.5,27.5,84.4,impersonator
734,34.400000000000006,49.099999999999994,44.599999999999994,127.5,85.7,111.6,41.3,impersonator
3804,1353.8999999999999,-5.399999999999999,26.2,31.299999999999997,26.0,33.8,59.2,impersonator
3576,19.5,16.9,1153.4,19.2,19.4,19.4,20.9,genuine
3173,12.600000000000001,1185.5,195.39999999999998,22.3,30.1,-2.6000000000000014,21.900000000000002,impersonator
1234,15.7,18.8,600.6,405.6,15.9,20.1,16.8,genuine
3454,16.5,91.0,79.5,70.69999999999999,117.6,196.79999999999998,96.60000000000001,impersonator
704,14.5,22.1,1162.3,626.9,20.5,18.2,19.5,genuine
4389,165.0,161.3,-5.699999999999999,166.4,326.0,171.6,165.3,impersonator
2196,179.7,190.4,148.5,145.6,27.6,147.0,309.0,impersonator
776,19.3,415.7,425.09999999999997,35.1,1.4000000000000004,7.0,-3.5,impersonator
3899,101.7,71.5,179.6,110.7,23.599999999999998,155.7,119.30000000000001,impersonator
1530,154.5,179.6,150.3,143.2,162.1,144.6,167.0,impersonator
656,213.7,199.8,215.7,218.8,216.7,199.6,417.2,genuine
3670,12.5,4.099999999999998,1185.5,9.799999999999999,31.4,11.299999999999999,13.3,impersonator
1570,62.4,1098.0,2.1999999999999993,15.8,17.5,25.7,13.100000000000001,impersonator
156,27.3,5.6,1165.1000000000001,4.5,853.4,-0.40000000000000213,32.2,impersonator
3921,169.0,169.0,170.0,169.0,169.0,168.0,169.0,genuine
2851,17.6,227.0,232.6,433.8,15.5,233.1,433.7,genuine
2342,168.0,171.0,169.0,171.0,170.0,171.0,167.0,genuine
3086,17.2,17.6,18.0,1155.3,18.8,19.3,18.7,genuine
4238,107.30000000000001,69.5,14.7,80.4,87.5,-1.0,64.6,impersonator
935,191.7,170.7,155.2,182.7,152.6,177.2,164.1,impersonator
2673,-3.3000000000000007,24.0,1164.3999999999999,614.2,24.5,29.1,-0.8000000000000007,impersonator
2573,7.500000000000002,9.299999999999999,1578.0,3.9000000000000004,6.4,23.2,36.5,impersonator
4423,228.4,233.3,232.8,432.9,16.6,233.2,233.3,genuine
3371,44.2,442.7,1909.0,15.8,-4.099999999999998,13.299999999999999,46.2,impersonator
4456,17.0,226.6,232.8,16.1,216.7,199.9,433.6,genuine
892,17.7,19.9,18.1,1150.6,20.0,20.3,19.5,genuine
3908,166.0,185.0,159.0,173.0,170.0,169.0,168.0,genuine
1133,179.0,174.0,154.0,170.0,170.0,170.0,12.0,genuine
1285,170.0,175.0,174.0,174.0,172.0,174.0,173.0,genuine
917,11.8,233.3,430.3,16.4,233.0,233.2,433.3,genuine
3727,18.4,19.5,1593.6,18.8,18.7,20.5,180.2,genuine
1153,16.4,13.8,16.3,1387.0,15.1,15.6,17.2,genuine
1104,-2.3000000000000007,37.6,14.3,979.4000000000001,627.4000000000001,7.299999999999999,35.7,impersonator
3149,149.6,177.8,161.9,1.0,150.6,336.2,187.6,impersonator
2025,246.70000000000002,252.7,7.799999999999999,217.20000000000002,402.79999999999995,221.7,258.0,impersonator
3101,16.0,2245.5,50.6,127.3,68.9,99.9,16.700000000000003,impersonator
4183,25.1,25.9,39.599999999999994,947.3,11.6,3.599999999999998,-4.599999999999998,impersonator
3021,424.9,17.1,231.9,233.1,233.1,216.7,233.5,genuine
95,456.0,-7.1,215.2,210.4,242.8,434.2,21.4,impersonator
3189,169.0,189.0,9.0,151.0,332.0,169.0,169.0,genuine
2114,85.3,65.4,75.2,73.1,20.8,142.1,52.3,impersonator
1690,170.0,170.0,168.0,170.0,172.0,169.0,167.0,genuine
421,213.5,415.4,233.6,431.8,16.2,233.3,233.3,genuine
3124,16.9,822.3000000000001,7.199999999999999,25.4,13.0,2249.4,12.1,impersonator
3687,228.5,216.8,233.2,233.2,233.1,433.5,16.7,genuine
3420,185.5,170.3,178.3,148.1,153.1,171.3,183.4,impersonator
4019,16.1,234.8,226.5,234.0,232.4,16.2,216.3,genuine
2252,175.0,143.3,189.6,172.1,160.5,163.7,192.0,impersonator
2619,16.1,790.2,210.8,19.7,20.1,19.4,19.0,genuine
3520,164.2,161.0,190.0,188.4,171.3,190.2,161.6,impersonator
3867,150.4,159.8,155.7,162.0,192.0,154.9,185.9,impersonator
2405,180.9,181.1,156.4,178.9,196.4,162.0,161.9,impersonator
327,168.0,171.0,169.0,172.0,171.0,171.0,166.0,genuine
521,166.0,168.0,167.0,165.0,168.0,169.0,167.0,genuine
2803,164.0,167.0,168.0,168.0,169.0,167.0,168.0,genuine
561,171.0,174.0,174.0,172.0,172.0,172.0,172.0,genuine
928,223.4,233.1,233.1,450.1,32.6,233.0,233.4,genuine
646,160.3,178.2,153.5,147.6,4.6,150.2,336.0,impersonator
3472,42.400000000000006,23.8,621.8,436.59999999999997,20.2,20.7,13.0,impersonator
4220,171.0,174.0,175.0,174.0,172.0,174.0,174.0,genuine
2599,13.399999999999999,1577.3999999999999,1.0,30.8,33.8,14.299999999999999,-4.0,impersonator
2975,225.7,241.2,449.2,45.4,230.1,260.0,419.8,impersonator
808,18.8,23.1,1348.2,422.5,18.2,17.2,19.5,genuine
4263,168.0,172.0,171.0,171.0,172.0,171.0,167.0,genuine
1428,10.8,298.6,323.4,154.8,178.6,146.9,180.2,impersonator
4045,238.20000000000002,248.8,218.3,34.1,230.4,194.8,434.1,impersonator
1671,467.2,53.5,221.3,230.9,458.1,35.2,242.4,impersonator
299,174.5,166.1,151.6,4.1,149.8,311.8,188.4,impersonator
3598,176.8,184.2,175.6,158.9,188.6,167.2,161.4,impersonator
2324,16.2,19.8,1170.2,632.9,19.2,16.9,17.2,genuine
2505,30.0,21.9,1168.0,425.0,13.0,16.7,-3.3000000000000007,impersonator
3713,414.4,8.8,226.8,254.4,443.1,6.399999999999999,249.39999999999998,impersonator
92,14.9,15.3,1612.6,14.5,18.1,198.6,16.7,genuine
1719,164.2,168.6,185.2,149.0,177.8,157.6,171.3,impersonator
3688,410.9,236.20000000000002,415.3,-4.199999999999999,223.1,219.1,224.3,impersonator
1170,183.1,149.1,21.2,181.0,335.9,169.4,144.7,impersonator
2254,16.3,35.9,61.4,10.9,32.3,119.8,31.6,genuine
1940,216.4,411.6,233.2,233.3,433.7,16.4,16.2,genuine
2057,29.6,16.8,224.0,205.79999999999998,240.10000000000002,207.3,207.5,impersonator
4171,8.399999999999999,4.899999999999999,977.4,417.3,-4.400000000000002,30.799999999999997,14.299999999999999,impersonator
1495,165.0,168.0,167.0,169.0,165.0,166.0,167.0,genuine
3227,164.0,184.0,158.0,170.0,168.0,171.0,168.0,genuine
1996,12.0,40.3,-0.8999999999999986,38.2,-2.099999999999998,41.49999999999999,33.3,impersonator
3846,120.4,1213.6,15.7,1224.8,22.4,22.0,16.2,genuine
3518,147.5,152.7,187.0,177.9,159.3,174.5,191.3,impersonator
3955,20.0,27.4,980.6,620.1,31.9,14.0,3.299999999999997,impersonator
1587,362.0,382.7,174.9,157.1,162.7,178.6,163.3,impersonator
3352,15.4,429.2,16.2,233.0,233.5,233.1,433.4,genuine
2377,17.6,1194.1,15.3,16.9,17.3,17.6,15.9,genuine
799,5.199999999999999,235.9,237.1,257.09999999999997,463.20000000000005,38.7,245.4,impersonator
3974,-11.0,36.0,91.7,27.500000000000004,75.4,120.9,18.5,impersonator
1876,164.0,184.0,154.0,171.0,171.0,170.0,168.0,genuine
1377,3.1999999999999993,1167.3999999999999,608.3000000000001,3.5999999999999996,-0.1999999999999993,6.799999999999999,40.1,impersonator
707,17.5,0.5,27.0,1376.8,-4.0,14.3,-3.5,impersonator
2615,229.9,236.0,450.3,17.0,231.7,233.0,450.4,genuine
1763,169.0,173.0,173.0,172.0,174.0,173.0,173.0,genuine
3158,428.5,17.6,232.7,433.3,15.9,234.2,15.7,genuine
3894,168.0,156.5,156.7,188.3,161.2,184.4,151.7,impersonator
3748,166.0,169.0,168.0,164.0,167.0,167.0,168.0,genuine
4369,171.0,174.0,175.0,173.0,174.0,173.0,173.0,genuine
1558,171.7,182.9,166.9,181.3,192.1,144.0,168.5,impersonator
2419,231.9,230.0,233.2,199.8,433.4,16.5,233.2,genuine
2849,170.0,173.0,174.0,174.0,173.0,172.0,174.0,genuine
2032,178.9,166.0,169.6,168.7,23.2,143.0,347.2,impersonator
358,431.1,15.2,232.2,233.3,16.3,216.5,617.1,genuine
3534,-8.2,20.9,1636.4,4.700000000000001,24.299999999999997,-6.5,32.5,impersonator
723,13.5,16.9,400.7,422.2,16.4,18.5,18.8,genuine
488,154.3,187.5,148.2,183.3,190.2,159.5,170.4,impersonator
2950,162.6,170.9,144.2,149.9,188.5,184.7,163.1,impersonator
1129,1190.3,202.0,21.5,22.5,22.0,15.9,19.5,genuine
1486,225.6,234.3,233.2,232.3,449.6,16.6,232.9,genuine
980,12.9,424.5,16.2,433.8,15.7,232.9,233.3,genuine
1052,-6.199999999999999,248.7,211.0,237.9,222.9,220.5,445.40000000000003,impersonator
2681,15.3,17.3,17.4,17.9,24.2,80.1,6.5,genuine
3757,234.5,227.9,433.4,16.4,16.3,216.5,199.6,genuine
79,13.9,22.4,418.5,233.2,232.7,449.7,17.0,genuine
2119,205.20000000000002,199.9,434.1,256.8,-8.0,212.9,441.0,impersonator
2278,18.6,15.3,1206.1,20.5,14.8,18.0,20.1,genuine
557,164.0,183.0,150.0,171.0,168.0,12.0,167.0,genuine
1656,230.0,433.1,16.3,233.2,233.6,434.0,15.6,genuine
4228,253.9,224.39999999999998,241.5,180.20000000000002,208.79999999999998,209.29999999999998,421.20000000000005,impersonator
666,163.0,176.0,155.0,171.0,170.0,11.0,166.0,genuine
3438,207.60000000000002,217.20000000000002,429.1,-3.099999999999998,248.29999999999998,237.6,439.1,impersonator
4359,17.0,132.7,19.6,91.4,92.5,8.1,96.7,genuine
664,202.6,33.4,234.20000000000002,235.1,421.8,210.79999999999998,431.0,impersonator
3313,16.8,21.1,789.8,420.4,17.7,432.6,21.0,genuine
1756,162.1,195.8,181.4,157.0,152.5,165.9,154.2,impersonator
1440,169.0,151.5,193.5,151.5,163.7,158.0,187.1,impersonator
1971,142.3,191.9,162.8,147.4,176.9,159.3,164.1,impersonator
1807,165.0,168.0,169.0,13.0,152.0,334.0,166.0,genuine
3807,169.0,174.0,175.0,174.0,173.0,171.0,173.0,genuine
1811,177.2,178.2,142.7,161.2,186.1,171.9,172.4,impersonator
1016,149.4,158.5,181.7,160.3,151.7,182.2,155.8,impersonator
3255,228.8,232.8,233.0,233.2,433.8,15.4,234.1,genuine
3186,160.0,148.0,150.1,167.1,188.4,186.6,176.3,impersonator
233,157.6,188.5,192.6,211.4,128.3,177.3,153.8,impersonator
802,151.2,190.6,174.2,187.1,154.2,196.2,167.2,impersonator
2016,168.0,172.0,170.0,170.0,171.0,171.0,167.0,genuine
3849,7.299999999999999,217.2,223.6,448.2,36.8,236.6,212.39999999999998,impersonator
2073,3.5999999999999996,2.3999999999999986,545.6999999999999,634.1,5.699999999999999,43.3,17.2,impersonator
3610,16.0,12.8,17.0,1786.8,35.7,16.6,16.4,genuine
48,24.299999999999997,18.8,40.2,947.3,2.799999999999999,20.799999999999997,36.400000000000006,impersonator
2482,20.0,16.3,974.1,422.5,15.2,19.7,17.4,genuine
291,236.5,426.9,3.4000000000000004,225.79999999999998,227.7,428.59999999999997,8.799999999999999,impersonator
1828,150.3,151.0,153.9,160.9,1.9000000000000004,156.9,312.0,impersonator
2890,331.0,186.0,153.0,171.0,171.0,167.0,170.0,genuine
3575,190.1,153.7,171.9,152.4,186.6,177.7,153.2,impersonator
1436,68.7,2083.8,-2.1999999999999993,429.9,1.8999999999999986,5.0,2.1000000000000014,impersonator
2701,437.8,9.3,229.9,245.2,241.0,218.4,214.8,impersonator
2979,14.5,230.1,232.4,233.3,433.4,15.4,233.2,genuine
3941,154.4,182.0,156.8,181.2,187.3,177.7,183.3,impersonator
3952,215.1,216.1,-3.3000000000000007,214.39999999999998,193.79999999999998,219.29999999999998,390.5,impersonator
803,184.1,195.2,166.9,162.9,156.9,181.0,172.0,impersonator
4458,450.3,39.7,249.4,251.7,247.9,221.1,27.3,genuine
1051,167.0,171.0,170.0,168.0,170.0,171.0,166.0,genuine
2865,23.4,18.5,19.3,1377.4,18.8,22.0,20.7,genuine
1365,-3.8000000000000007,1181.0,32.1,2.5,27.8,20.5,18.5,impersonator
887,179.0,174.0,154.0,171.0,182.0,166.0,167.0,genuine
241,9.8,628.7,224.6,10.0,448.5,17.8,14.4,genuine
1668,165.0,169.0,165.0,166.0,167.0,168.0,169.0,genuine
2788,161.6,179.7,169.0,183.7,180.7,169.7,149.2,impersonator
960,210.3,468.8,31.800000000000004,252.0,239.1,474.8,31.1,impersonator
1868,213.6,253.8,219.2,410.09999999999997,29.6,231.0,210.7,impersonator
612,169.0,172.0,169.0,172.0,171.0,172.0,164.0,genuine
257,7.3999999999999995,7.499999999999998,978.7,820.3,20.599999999999998,12.600000000000001,14.2,impersonator
2877,16.4,24.3,108.3,36.4,26.9,147.5,18.2,genuine
2918,15.200000000000001,31.3,37.3,774.5999999999999,4.200000000000001,8.900000000000002,31.700000000000003,impersonator
953,17.2,17.2,399.1,18.0,19.4,19.3,18.8,genuine
434,165.0,168.0,169.0,166.0,165.0,168.0,167.0,genuine
3643,170.0,173.0,176.0,172.0,173.0,174.0,172.0,genuine
3342,166.6,188.7,8.1,157.4,356.3,186.1,183.7,impersonator
4248,155.6,184.3,177.7,155.4,170.1,147.7,167.5,impersonator
3387,56.5,1788.5,19.3,-4.100000000000001,43.3,20.1,35.4,impersonator
1310,172.7,161.3,188.1,159.5,171.0,174.5,164.1,impersonator
3111,170.0,173.0,174.0,174.0,175.0,171.0,173.0,genuine
2889,170.0,173.0,176.0,175.0,173.0,171.0,173.0,genuine
3923,190.6,163.0,176.1,179.9,145.7,171.1,189.6,impersonator
778,168.0,171.0,169.0,171.0,171.0,172.0,165.0,genuine
3515,218.3,421.0,2.9999999999999982,214.0,430.59999999999997,3.5,212.3,impersonator
3142,28.700000000000003,3.8000000000000007,787.0999999999999,398.5,36.5,-3.8999999999999986,18.9,impersonator
1111,1397.8,15.1,16.8,16.0,16.7,16.5,16.6,genuine
2483,208.60000000000002,192.20000000000002,411.2,231.7,411.8,19.4,211.1,impersonator
2663,164.0,182.0,156.0,171.0,8.0,167.0,332.0,genuine
667,196.4,216.6,216.4,419.5,234.1,449.4,15.8,genuine
2135,174.7,196.1,155.3,172.0,157.4,161.3,165.5,impersonator
3140,17.9,518.1,15.7,19.6,19.4,59.0,95.7,genuine
2330,32.5,208.9,203.9,231.6,211.3,454.7,3.4000000000000004,impersonator
2498,165.0,193.0,154.0,169.0,171.0,171.0,170.0,genuine
3274,25.5,-4.899999999999999,1179.9,640.3,41.8,28.700000000000003,-4.5,impersonator
1652,18.5,18.1,1204.0,19.0,17.0,632.4,22.6,genuine
638,6.500000000000001,438.0,-6.199999999999999,210.10000000000002,241.9,209.4,428.29999999999995,impersonator
3798,19.8,23.5,954.9,417.1,21.3,23.6,18.4,genuine
3351,16.5,17.8,1573.8,32.7,0.3000000000000007,-0.29999999999999716,158.0,impersonator
1102,164.0,167.0,165.0,167.0,168.0,7.0,158.0,genuine
4173,23.4,1616.8,23.4,16.2,629.4,20.3,16.5,genuine
4028,38.0,15.5,18.9,85.5,44.5,126.80000000000001,89.8,impersonator
355,93.5,2015.9,18.3,447.6,17.0,15.7,16.9,genuine
1517,14.1,11.9,13.2,413.5,215.7,216.8,416.7,genuine
2912,149.5,172.8,176.4,184.1,186.0,170.4,160.8,impersonator
4396,17.9,25.2,38.8,50.2,1904.0,17.9,22.4,genuine
1829,182.5,196.4,136.3,168.0,148.2,190.5,159.6,impersonator
3661,-1.7999999999999972,23.099999999999998,1776.7,31.1,19.2,23.2,10.6,impersonator
3162,141.7,148.0,159.0,161.2,189.8,173.8,164.8,impersonator
3460,18.6,2733.8,31.200000000000003,36.0,45.9,69.8,77.39999999999999,impersonator
2497,146.9,183.5,173.4,196.6,188.4,166.0,177.7,impersonator
4359,17.9,150.1,13.8,82.2,91.5,16.9,96.60000000000001,impersonator
65,14.3,18.5,136.4,17.8,56.3,32.1,1996.2,genuine
1887,170.0,178.8,179.4,173.4,190.4,153.8,184.0,impersonator
4343,13.9,18.0,1367.7,631.2,21.3,16.9,19.4,genuine
2222,14.4,30.8,1786.3,18.6,16.9,17.5,16.4,genuine
1598,18.9,17.6,973.3,639.3,21.9,19.2,20.0,genuine
1445,173.0,175.0,175.0,172.0,174.0,172.0,173.0,genuine
3397,250.79999999999998,441.9,39.6,210.2,420.09999999999997,30.4,3.8000000000000007,impersonator
4223,172.0,173.0,175.0,173.0,174.0,172.0,175.0,genuine
2968,16.5,78.2,55.6,27.6,63.4,136.6,64.0,genuine
2369,18.4,17.3,967.5,421.9,15.8,19.1,19.8,genuine
309,0.10000000000000142,1374.7,222.6,12.0,19.7,17.1,28.6,impersonator
885,164.0,168.0,164.0,169.0,166.0,166.0,166.0,genuine
4374,9.099999999999998,39.599999999999994,768.2,17.299999999999997,2129.8999999999996,43.2,6.799999999999999,impersonator
2216,209.79999999999998,233.4,426.4,22.6,208.9,221.20000000000002,431.6,impersonator
1262,1007.3000000000001,218.5,13.1,20.1,23.9,27.6,0.10000000000000142,impersonator
2878,12.6,2550.4,42.3,95.7,31.3,168.4,80.0,genuine
239,171.0,173.0,175.0,173.0,173.0,175.0,172.0,genuine
1515,67.0,780.3000000000001,37.4,-1.4000000000000021,12.8,35.0,2436.5,impersonator
1962,501.7,39.2,258.8,258.2,473.59999999999997,30.2,209.89999999999998,impersonator
1581,25.0,1595.2,15.2,19.5,20.2,20.3,20.9,genuine
95,431.2,15.9,232.0,233.1,233.5,433.4,16.5,genuine
4258,163.0,169.0,169.0,168.0,168.0,165.0,167.0,genuine
1089,164.0,168.0,168.0,165.0,167.0,168.0,169.0,genuine
1537,428.3,16.3,233.0,233.3,433.4,16.9,232.8,genuine
4048,161.1,153.6,186.0,162.7,179.1,146.8,147.9,impersonator
2674,15.6,20.6,16.5,756.9,17.7,18.3,18.3,genuine
2542,229.5,230.39999999999998,230.7,216.9,252.8,218.9,435.9,impersonator
1635,403.70000000000005,212.8,247.70000000000002,427.0,14.200000000000001,210.9,239.1,impersonator
658,163.0,191.0,153.0,171.0,170.0,15.0,166.0,genuine
2064,4.100000000000001,967.6999999999999,642.5,27.0,0.1999999999999993,16.6,3.4999999999999982,impersonator
1918,-5.0,-4.099999999999998,983.2,3.0999999999999996,21.1,17.0,29.3,impersonator
393,19.1,17.5,1587.5,14.6,19.9,19.7,19.7,genuine
1315,27.1,20.6,2.4999999999999982,340.09999999999997,1061.7,36.7,27.799999999999997,impersonator
497,13.8,22.0,1385.3,16.3,16.3,16.7,16.4,genuine
1005,164.0,174.0,155.0,171.0,169.0,171.0,170.0,genuine
2456,20.3,1177.2,415.6,17.6,22.6,16.7,17.6,genuine
4232,12.2,86.6,243.0,1668.1000000000001,33.0,21.4,25.6,impersonator
2042,165.0,168.0,169.0,166.0,167.0,168.0,168.0,genuine
4438,26.4,35.5,17.1,-6.699999999999999,-1.8000000000000007,37.099999999999994,58.0,impersonator
144,777.3,630.0,15.1,16.9,17.0,17.0,15.9,genuine
2469,61.2,1498.5,15.8,19.1,19.9,1193.5,19.0,genuine
3485,17.3,38.599999999999994,1157.8,412.8,14.700000000000001,20.9,28.5,impersonator
935,171.0,170.0,169.0,171.0,173.0,172.0,167.0,genuine
2637,1159.0,18.8,18.5,20.1,20.1,15.8,18.4,genuine
4070,144.2,160.5,157.8,177.4,159.4,170.5,172.8,impersonator
1794,90.39999999999999,625.9,1712.7,0.40000000000000213,9.0,6.699999999999999,62.300000000000004,impersonator
2507,172.0,173.0,175.0,173.0,173.0,174.0,171.0,genuine
219,13.3,18.5,981.2,13.9,183.6,632.6,16.4,genuine
3532,166.0,172.0,168.0,170.0,172.0,172.0,168.0,genuine
3041,11.2,17.6,781.2,17.4,18.3,18.0,1233.1,genuine
4430,202.5,390.7,249.9,429.2,33.7,443.0,38.9,impersonator
1205,229.6,237.3,432.29999999999995,16.8,208.0,256.9,230.4,impersonator
2929,145.2,184.3,149.8,164.2,167.4,30.4,160.1,impersonator
4065,447.1,27.6,232.8,233.1,232.9,449.8,16.2,genuine
2198,-6.600000000000001,-1.4000000000000021,1777.6,2.599999999999998,6.5,24.9,29.200000000000003,impersonator
3899,82.9,94.5,161.1,95.9,31.4,159.5,96.7,genuine
